""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CENPM"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"CENPM"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TXNDC5"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TXNDC5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TUBG1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TUBG1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SDF2L1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SDF2L1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CDCA7"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"CDCA7"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CDCA5"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"CDCA5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CCNB2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"CCNB2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TXNDC11"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TXNDC11"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"UBE2C"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"UBE2C"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TK1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"TK1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"UHRF1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"UHRF1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MYL6B"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"MYL6B"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"JCHAIN"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"IGJ"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"STMN1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"STMN1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NME1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"NME1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PTTG1"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"PTTG1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PHGDH"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"PHGDH"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SLC31A2"	"gene expression"	"up"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"5"	"33"	"SLC31A2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_33.txt"	"hipciof_gene_complete_19047440_33.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SNRPG"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"SNRPG"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SIGLEC10"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"SIGLEC10"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ARHGAP24"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"ARHGAP24"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PACS1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"PACS1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MED25"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"MED25"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"FAXDC2"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"C5orf4"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GUCD1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"C22orf13"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MPP1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"MPP1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GPR162"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"GPR162"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SRRD"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"SRRD"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PPM1F"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"PPM1F"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PRKDC"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"PRKDC"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MKRN1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"MKRN1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IL1R2"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"IL1R2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MYADM"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"MYADM"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MEF2D"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"MEF2D"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TBL1X"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"TBL1X"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TMX4"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"TXNDC13"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"STAT5B"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"STAT5B"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"CAMK1D"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"CAMK1D"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"DDX3X"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"DDX3X"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ABCC5"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"ABCC5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PLVAP"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"PLVAP"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HSD17B11"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"HSD17B11"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"UBE2H"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"UBE2H"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SERF2"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"SERF2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PTOV1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"PTOV1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ZNF217"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"ZNF217"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"NIBAN1"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"FAM129A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ICAM3"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"ICAM3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TP53INP2"	"gene expression"	"down"	"none"	"10"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"10d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"6"	"34"	"TP53INP2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_34.txt"	"hipciof_gene_complete_19047440_34.txt"
