""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"IGF2BP3"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"IGF2BP3"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"FA2H"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"FA2H"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CD19"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"CD19"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"HMMR"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"HMMR"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"FAM189B"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"C1orf2"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"HSPBP1"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"HSPBP1"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"DYNLT1"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"DYNLT1"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CXCL1"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"CXCL1"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"IL36A"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"IL1F6"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"NECTIN2"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"PVRL2"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"POLR3D"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"POLR3D"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MUC1"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"MUC1"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TRAFD1"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"TRAFD1"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"PML"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"PML"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"FCGR1A"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"FCGR1A"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"LMO2"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"LMO2"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"ACOT9"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"ACOT9"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CBR1"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"CBR1"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MAFF"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"MAFF"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"UBE2C"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"UBE2C"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SLC6A12"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"SLC6A12"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SOCS2"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"SOCS2"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CCL2"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"CCL2"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MMP14"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"MMP14"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"BAZ1A"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"BAZ1A"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"ADGRE5"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"CD97"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TPX2"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"TPX2"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"RELB"	"gene expression"	"up"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"9"	"157"	"RELB"	"hipciof_gene_19155521_157.txt"	"hipciof_gene_complete_19155521_157.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"TRIM16"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"TRIM16"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"ENOSF1"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"ENOSF1"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"HSD17B4"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"HSD17B4"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SSR3"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"SSR3"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"GLIPR1"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"GLIPR1"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"NINJ2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"NINJ2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SLC26A2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"SLC26A2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"KDELR2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"KDELR2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"EIF1AX"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"EIF1AX"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"HPCAL4"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"HPCAL4"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CASP8AP2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"CASP8AP2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"FOLR2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"FOLR2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"OAT"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"OAT"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"ZNF124"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"ZNF124"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"SCML1"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"SCML1"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CHRNA1"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"CHRNA1"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MMP2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"MMP2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"MRC2"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"MRC2"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
""	"20090330-hipciof_gene_19155521"	"2009.03.30"	"hipciof_gene_24"	"peripheral blood mononuclear cell"	"CD96"	"gene expression"	"down"	"none"	"0"	"Days"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"10"	"158"	"CD96"	"hipciof_gene_19155521_158.txt"	"hipciof_gene_complete_19155521_158.txt"
