""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"UBE2L6"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"UBE2L6"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"KCNJ10"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"KCNJ10"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"XAF1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"MMP19"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"MMP19"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"ZSWIM5"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"ZSWIM5"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"PLSCR2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"PLSCR2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"AK8"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"AK8"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CCDC42"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CCDC42"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"NUB1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"NUB1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"MYO10"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"MYO10"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CBWD2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CBWD2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"BUB1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"BUB1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"UPB1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"UPB1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"OLIG1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"OLIG1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"WARS"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TMEM255A"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"FAM70A"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"GJB2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"GJB2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"HCAR2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"HCAR2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"LHFPL6"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"LHFP"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TTC7B"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TTC7B"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"WHRN"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"WHRN"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CD83"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CD83"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"BBS12"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"BBS12"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"ATP13A2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"ATP13A2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TMEM171"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TMEM171"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TMEM244"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C6orf191"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"GPR155"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"GPR155"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"C2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"MIR4645"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"MIR4645"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SLC41A2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SLC41A2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"IRS1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"IRS1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"CNP"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"CNP"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SOCS2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SOCS2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"KLF6"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"KLF6"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"NFE2L3"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"NFE2L3"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"KIAA0408"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"KIAA0408"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"SRD5A1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"SRD5A1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"DIRC3"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"DIRC3"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"GTPBP1"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"GTPBP1"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TIAM2"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TIAM2"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"MVB12B"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"FAM125B"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"C5orf56"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"C5orf56"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"FAM225A"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"NCRNA00256A"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"TMEM106A"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"TMEM106A"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"MOCOS"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"MOCOS"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
""	"20170731-hipciof_gene_27529750"	"2017.07.31"	"hipciof_gene_29"	"peripheral blood mononuclear cell"	"FUT4"	"gene expression"	"up"	"none"	"7"	"Years"	"measles virus strain Edmonston"	""	"M-M-R II"	"VO_0000069"	""	"vaccinated vs unvaccinated"	"time of vaccination (first dose)"	"yount adults (11-22)"	"27529750"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27529750"	"6"	"198"	"FUT4"	"hipciof_gene_27529750_198.txt"	"hipciof_gene_complete_27529750_198.txt"
