""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TAF2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TAF2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KHDC4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KIAA0907"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KLF4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KLF4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NIP7"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NIP7"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZCCHC9"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZCCHC9"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PSIP1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PSIP1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MARCKS"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MARCKS"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF207"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZNF207"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PIGP"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PIGP"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CHMP2B"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CHMP2B"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RIPK2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RIPK2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"AGAP6"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CTGLF3"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF567"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZNF567"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RELCH"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KIAA1468"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RBBP4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RBBP4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CAMK2G"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CAMK2G"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZFP3"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZFP3"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SRP14"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SRP14"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CDC5L"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CDC5L"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"FAM117B"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"FAM117B"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ALG13"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ALG13"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TMEM192"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"FLJ38482"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ATMIN"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ATMIN"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KCTD6"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KCTD6"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ELOVL5"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ELOVL5"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MLKL"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MLKL"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SLC15A4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SLC15A4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TRAPPC11"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TRAPPC11"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SRP54"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SRP54"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PKIA"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PKIA"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NRBF2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NRBF2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CXCR6"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CXCR6"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"USP48"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"USP48"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SGK1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SGK1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MFSD6"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MFSD6"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CCDC50"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CCDC50"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MRPS30"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MRPS30"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PUM1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PUM1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"YIPF4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"YIPF4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"HSD17B11"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"HSD17B11"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"HSPH1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"HSPH1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SCAF11"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SFRS2IP"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"GGPS1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"GGPS1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"IGKV3D-20"	"gene expression"	"up"	"combined analysis"	"7"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28137280"	"4"	"293"	"IGKV3D-20"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_293.txt"	"hipciof_gene_complete_28137280_293.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CDKN2D"	"gene expression"	"up"	"combined analysis"	"7"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=28137280"	"4"	"293"	"CDKN2D"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_293.txt"	"hipciof_gene_complete_28137280_293.txt"
